id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,book_score
712,10988,10988,3123704,96,385335989,9780385335980.0,Diana Gabaldon,1996.0,"Drums of Autumn (Outlander, #4)","Drums of Autumn (Outlander, #4)",eng,4.34,123736,145728,5743,584,2679,18529,48756,75180,https://images.gr-assets.com/books/1500688941m/10988.jpg,4.23047660464195
713,13414446,13414446,18712554,61,399256768,9780399256770.0,Marie Lu,2013.0,Prodigy,"Prodigy (Legend, #2)",eng,4.29,149702,160193,12663,1213,3659,21004,56370,77947,https://images.gr-assets.com/books/1336254717m/13414446.jpg,4.208093206477424
714,12938,12938,2342136,1108,074348276X,9780743482770.0,William Shakespeare,1603.0,The Tragedie of King Lear,King Lear,eng,3.89,135448,147282,3079,2825,10502,36179,47682,50094,https://images.gr-assets.com/books/1331563731m/12938.jpg,3.9214665019703023
715,12898,12898,2722054,139,435233076,9780435233080.0,Arthur Miller,1949.0,Death of a Salesman,Death of a Salesman,eng,3.49,132061,147597,3486,6733,19241,46338,46051,29234,https://images.gr-assets.com/books/1469024140m/12898.jpg,3.6435798405652164
716,531350,25402194,2416287,101,446579920,9780446579930.0,Nicholas Sparks,2007.0,The Choice,The Choice,en-US,3.99,93479,128525,6808,2160,7288,28349,42867,47861,https://images.gr-assets.com/books/1385739133m/531350.jpg,3.9920591898886846
719,76334,76334,2567181,45,452287588,9780452287590.0,Eckhart Tolle,2005.0,A New Earth: Awakening to Your Life's Purpose,A New Earth: Awakening to Your Life's Purpose,eng,4.02,106211,113457,5862,4424,7162,19384,32949,49538,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.011344654623398
720,2880,2880,1854946,34,1591164419,9781591164420.0,Tite Kubo,2002.0,BLEACH―ブリーチ―　1,"Bleach, Volume 01",eng,4.21,120004,120433,890,2644,5380,18982,30554,62873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.140361158606333
722,9539,9539,6591373,83,812513738,9780812513740.0,Robert Jordan,1992.0,The Shadow Rising ,"The Shadow Rising (Wheel of Time, #4)",en-US,4.21,122524,130562,2145,930,3327,20346,48728,57231,https://images.gr-assets.com/books/1470841890m/9539.jpg,4.141335167337462
723,33600,33600,3174890,101,192076920X,9781920769210.0,Gregory David Roberts,2003.0,Shantaram,Shantaram,eng,4.26,95213,111838,10295,2188,4308,13378,34106,57858,https://images.gr-assets.com/books/1333482282m/33600.jpg,4.160210679435012
724,2233407,2233407,3159807,67,441015891,9780441015890.0,Charlaine Harris,2008.0,From Dead to Worse,"From Dead to Worse (Sookie Stackhouse, #8)",eng,4.01,151095,161814,3500,946,5941,37809,62516,54602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.005967424362588
725,34084,34084,1810634,151,670032565,9780670032560.0,"Stephen King, Ned Dameron",1991.0,The Waste Lands,"The Waste Lands (The Dark Tower, #3)",eng,4.24,117483,135257,3844,801,3169,19831,50959,60497,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.159483502354565
726,2373,2373,2589896,109,451188454,9780451188460.0,Jeffery Deaver,1997.0,The Bone Collector,"The Bone Collector (Lincoln Rhyme, #1)",en-US,4.18,120541,125250,1785,1165,3101,20494,47836,52654,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.120276765772559
727,101299,101299,23684,183,375408266,9780375408270.0,"Bernhard Schlink, Carol Brown Janeway",1995.0,Der Vorleser,The Reader,eng,3.73,119911,141705,8529,2975,10982,39603,55731,32414,https://images.gr-assets.com/books/1327936339m/101299.jpg,3.816167526870717
728,759611,759611,810506,77,805047905,9780805047900.0,"Bill Martin Jr., Eric Carle",1967.0,"Brown Bear, Brown Bear, What Do You See?","Brown Bear, Brown Bear, What Do You See?",eng,4.19,125668,127162,2731,2280,6108,22298,31492,64984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.128802340198275
729,77566,77566,1383900,107,553283685,9780553283690.0,Dan Simmons,1989.0,Hyperion,"Hyperion (Hyperion Cantos, #1)",eng,4.21,122225,130489,5640,2284,5503,18329,41131,63242,https://images.gr-assets.com/books/1405546838m/77566.jpg,4.141221027396203
730,5308,5308,195832,233,142000698,9780142000690.0,John Steinbeck,1947.0,The Pearl of the World,The Pearl,eng,3.41,133264,145891,6121,8757,18361,48458,45467,24848,https://images.gr-assets.com/books/1437234939m/5308.jpg,3.586769210014515
731,179780,179780,1945267,1,61007226,9780061007220.0,William Peter Blatty,1971.0,The Exorcist,The Exorcist,en-US,4.14,124467,130575,2850,2211,4877,22809,43470,57208,https://images.gr-assets.com/books/1375168676m/179780.jpg,4.094226271623105
732,7937462,7937462,11342428,93,031612558X,9780316125580.0,Stephenie Meyer,2009.0,The Short Second Life of Bree Tanner,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight, #3.5)",eng,3.51,145874,159769,9885,7314,21317,50829,43629,36680,https://images.gr-assets.com/books/1274335680m/7937462.jpg,3.647491351522577
733,77142,77142,1677615,97,067976402X,9780679764020.0,David Guterson,1994.0,Snow Falling on Cedars,Snow Falling on Cedars,eng,3.8,131945,136212,3881,2507,9023,35994,54408,34280,https://images.gr-assets.com/books/1479863528m/77142.jpg,3.8594137194236264
734,546018,546018,2529422,102,440174643,9780440174650.0,Alex Haley,1976.0,Roots,Roots: The Saga of an American Family,en-US,4.42,118951,122585,2644,784,1951,12877,36557,70416,https://images.gr-assets.com/books/1329398936m/546018.jpg,4.281394049357129
735,96358,96358,551787,69,930289455,9780930289450.0,"Alan Moore, Brian Bolland, Tim Sale",1988.0,Batman: The Killing Joke ,Batman: The Killing Joke,eng,4.36,113855,123312,3711,883,2751,14311,38045,67322,https://images.gr-assets.com/books/1346331835m/96358.jpg,4.2374437933017175
736,16981,16981,170957,109,679732764,9780679732760.0,Ralph Ellison,1952.0,Invisible Man,Invisible Man,eng,3.84,123073,127464,4160,4351,10006,28935,43080,41092,https://images.gr-assets.com/books/1352854247m/16981.jpg,3.8895707813758995
737,43015,43015,825414,68,374105235,9780374105240.0,Ishmael Beah,2007.0,A Long Way Gone. Memoirs of a Boy Soldier,A Long Way Gone: Memoirs of a Boy Soldier,en-US,4.14,116260,121841,9015,1424,3801,20057,46963,49596,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.092066145230484
739,39662,39662,2248680,132,751514624,9780751514630.0,Stephen King,1982.0,Different Seasons,Different Seasons,eng,4.34,105961,138206,3148,435,2223,17523,48177,69848,https://images.gr-assets.com/books/1329662611m/39662.jpg,4.218577694231391
743,28881,28881,3346728,51,380813815,9780380813810.0,Christopher Moore,2002.0,"Lamb: The Gospel According to Biff, Christ's Childhood Pal","Lamb: The Gospel According to Biff, Christ's Childhood Pal",en-US,4.26,118576,125861,10411,2392,4578,16179,37102,65610,https://images.gr-assets.com/books/1331419009m/28881.jpg,4.173440246989408
744,6708,6708,840520,153,1577314808,9781577314810.0,Eckhart Tolle,1997.0,The Power of Now,The Power of Now: A Guide to Spiritual Enlightenment,eng,4.1,104549,112730,5376,3440,6131,17848,33175,52136,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.062822139620014
745,12868761,12868761,17995392,2,399159010,9780399159020.0,Jenny  Lawson,2012.0,Let's Pretend This Never Happened (A Mostly True Memoir),Let's Pretend This Never Happened: A Mostly True Memoir,eng,3.9,118475,130593,15544,5179,9769,25994,41884,47767,https://images.gr-assets.com/books/1489415716m/12868761.jpg,3.931225722120799
746,127455,127455,2116675,72,553804677,9780553804680.0,Scott Lynch,2006.0,The Lies of Locke Lamora,"The Lies of Locke Lamora (Gentleman Bastard, #1)",eng,4.3,118751,138021,9655,2360,4377,14772,44719,71793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.200453814786973
747,518848,518848,3312237,99,64471837,9780064471830.0,Garth Nix,1995.0,Sabriel,"Sabriel (Abhorsen,  #1)",en-US,4.17,137047,146144,5652,2911,5797,22367,47814,67255,https://images.gr-assets.com/books/1293655399m/518848.jpg,4.118300974328461
748,5161066,5161066,5228078,68,441017150,9780441017160.0,Charlaine Harris,2009.0,Dead and Gone,"Dead and Gone (Sookie Stackhouse, #9)",eng,4.01,145157,156932,4315,1114,6415,36292,59321,53790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.005849353606549
749,15753740,15753740,21449403,62,1439102767,9781439102760.0,Jodi Picoult,2013.0,The Storyteller,The Storyteller,eng,4.26,109313,125264,13923,1206,3199,15490,47104,58265,https://images.gr-assets.com/books/1356328634m/15753740.jpg,4.168637932974244
750,12578077,12578077,17588854,60,1620610078,9781620610080.0,Jennifer L. Armentrout,2011.0,Obsidian,"Obsidian (Lux, #1)",eng,4.23,164832,176296,15367,4284,6932,23256,50731,91093,https://images.gr-assets.com/books/1328275091m/12578077.jpg,4.169210434507873
751,8694,8694,74123,142,345418905,9780345418910.0,Douglas Adams,1982.0,"Life, the Universe and Everything","Life, the Universe and Everything (Hitchhiker's Guide, #3)",eng,4.19,131562,145992,2354,657,3816,25663,53047,62809,https://images.gr-assets.com/books/1333577589m/8694.jpg,4.130708674333913
752,17167166,17167166,21581860,55,1619630621,9781619630630.0,Sarah J. Maas,2013.0,Crown of Midnight,"Crown of Midnight (Throne of Glass, #2)",en-CA,4.49,160485,184381,19450,1092,2478,14391,52781,113639,https://images.gr-assets.com/books/1391580481m/17167166.jpg,4.359285735808294
753,29800,29800,30220,34,1932664084,9781932664090.0,Bryan Lee O'Malley,2004.0,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life","Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",eng,4.18,126864,130847,3118,3667,4891,18962,40649,62678,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.122323398905978
754,6366437,6366437,6553801,51,1416586288,9781416586290.0,Jeannette Walls,2008.0,Half Broke Horses: A True Life Novel,Half Broke Horses,eng,4.05,110597,119479,10401,820,3719,23221,52865,38854,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.0312909019878
755,386372,386372,1857065,4,61020680,9780061020680.0,Terry Pratchett,1987.0,Mort,"Mort (Death, #1; Discworld, #4)",eng,4.22,128450,141887,3081,912,2663,21970,55524,60818,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.150423929856931
756,6644117,6644117,6838626,58,373210086,9780373210080.0,Julie Kagawa,2010.0,"The Iron King (The Iron Fey, #1) ","The Iron King (The Iron Fey, #1)",eng,3.92,158063,163118,10506,5814,11383,34292,50281,61348,https://images.gr-assets.com/books/1327877670m/6644117.jpg,3.940150111573215
757,256008,256008,3281465,57,067168390X,9780671683900.0,Larry McMurtry,1985.0,Lonesome Dove,Lonesome Dove,en-US,4.47,111498,116430,5343,1080,2179,10686,29526,72959,https://images.gr-assets.com/books/1378573063m/256008.jpg,4.308245694495309
758,32145,32145,1188203,48,393324826,9780393324820.0,Mary Roach,2003.0,Stiff: The Curious Lives of Human Cadavers,Stiff: The Curious Lives of Human Cadavers,eng,4.05,122502,128102,10513,1992,5132,24229,49580,47169,https://images.gr-assets.com/books/1347656489m/32145.jpg,4.0325272651448625
759,8709527,8709527,13582374,37,1595143173,9781595143170.0,Richelle Mead,2011.0,Bloodlines,"Bloodlines (Bloodlines, #1)",en-US,4.22,140599,146134,7698,3103,4901,21147,45060,71923,https://images.gr-assets.com/books/1297199431m/8709527.jpg,4.1546876829788735
760,9532,9532,3145587,63,765342405,9780765342410.0,Orson Scott Card,1998.0,Ender's Shadow,"Ender's Shadow (Ender's Shadow, #1)",eng,4.3,115521,125744,4587,706,2793,16218,44173,61854,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.198597058134034
761,6063187,6063187,6239469,74,385342020,9780385342020.0,Sophie Kinsella,2009.0,Twenties Girl,Twenties Girl,eng,3.82,119105,126192,6023,3479,9323,32120,42968,38302,https://images.gr-assets.com/books/1320544759m/6063187.jpg,3.877206672997464
762,375013,375013,3127624,134,340606517,9780340606510.0,Thomas Keneally,1982.0,Schindler's Ark,Schindler's List,eng,4.34,108338,113156,1605,1225,2361,12913,36982,59675,https://images.gr-assets.com/books/1348163457m/375013.jpg,4.220316512142285
763,11337,11337,1987778,104,452287065,9780452287070.0,Toni Morrison,1970.0,The Bluest Eye,The Bluest Eye,eng,3.99,109944,121866,4963,2409,6094,24867,45871,42625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.991856886678062
764,5971165,5971165,13560666,101,1416563687,9781416563690.0,Philippa Gregory,2009.0,The White Queen,"The White Queen (The Plantagenet and Tudor Novels, #2)",eng,3.9,119739,130446,6293,2295,7115,31384,49549,40103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.9310032191484368
765,92057,92057,47400,105,345350685,9780345350690.0,"Malcolm X, Alex Haley",1965.0,The Autobiography of Malcolm X,The Autobiography of Malcolm X,eng,4.29,124805,131773,3951,2453,3362,16312,41019,68627,https://images.gr-assets.com/books/1434682864m/92057.jpg,4.196916495231446
766,23754,23754,1228437,68,1563892278,9781563892270.0,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",1989.0,Preludes & Nocturnes,Preludes & Nocturnes (The Sandman #1),eng,4.3,122540,138525,4388,2632,3868,16435,41523,74067,https://images.gr-assets.com/books/1411609637m/23754.jpg,4.202547066397352
767,110737,110737,17572,63,345465083,9780345465080.0,Laura Hillenbrand,1999.0,Seabiscuit,Seabiscuit: An American Legend,en-US,4.2,111497,116984,3636,1391,3451,18065,41881,52196,https://images.gr-assets.com/books/1171644213m/110737.jpg,4.130266981726175
768,21686,21686,1234227,134,038073186X,9780380731860.0,Dennis Lehane,2003.0,Shutter Island,Shutter Island,eng,4.07,113718,124032,6990,1636,4727,22089,49875,45705,https://images.gr-assets.com/books/1329269081m/21686.jpg,4.0449035217886955
769,188572,188572,7492217,301,553328255,9780553328260.0,Arthur Conan Doyle,1894.0,The Complete Sherlock Holmes,The Complete Sherlock Holmes,eng,4.5,109754,126558,2774,471,1125,10089,37928,76945,https://images.gr-assets.com/books/1465539139m/188572.jpg,4.326229387069147
770,13006,13006,2796883,1129,198320272,9780198320270.0,"William Shakespeare, Roma Gill",1599.0,The Tragedy of Julius Caesar,Julius Caesar,eng,3.65,119933,135918,3044,3318,13030,42014,46750,30806,https://images.gr-assets.com/books/1354574927m/13006.jpg,3.7621274411998256
771,9938498,9938498,14831761,57,307408841,9780307408850.0,Erik Larson,2011.0,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin","In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",eng,3.81,110481,122989,12570,1951,7701,32350,50986,30001,https://images.gr-assets.com/books/1327864303m/9938498.jpg,3.8735698420961606
772,30289,30289,1625515,842,140449140,9780140449140.0,"Plato, Desmond Lee",-380.0,Πολιτεία,The Republic,eng,3.9,110274,122747,2261,2772,7531,29394,42284,40766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.9327507213889903
773,47021,47021,3152341,689,074347757X,9780743477570.0,William Shakespeare,1593.0,The Taming of the Shrew,The Taming of the Shrew,en-US,3.81,126318,134240,2370,2869,9611,35666,47453,38641,https://images.gr-assets.com/books/1327935253m/47021.jpg,3.868097356901676
774,13206828,13206828,18390772,51,312642970,9780312642980.0,Marissa Meyer,2014.0,Cress,"Cress (The Lunar Chronicles, #3)",eng,4.46,162069,177466,20055,866,2056,14772,56494,103278,https://images.gr-assets.com/books/1470057005m/13206828.jpg,4.338099384017403
775,341879,341879,332242,66,006621131X,9780066211310.0,Patti Smith,2010.0,Just Kids,Just Kids,en-US,4.14,106542,117400,8415,3268,5377,17142,37031,54582,https://images.gr-assets.com/books/1259762407m/341879.jpg,4.089229072747432
777,227941,227941,3341834,40,767905180,9780767905180.0,Jane Green,2001.0,Jemima J,Jemima J,en-US,3.62,101436,103849,2448,8909,9304,24965,29819,30852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.756035981046958
778,30597,30597,3043569,1206,451527887,9780451527880.0,"Victor Hugo, Walter J. Cobb",1831.0,Notre-Dame de Paris,The Hunchback of Notre-Dame,eng,3.97,119851,133421,3255,1952,6849,30636,47753,46231,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.978248892886973
779,5211,5211,865827,79,140003065X,9781400030650.0,Rohinton Mistry,1996.0,A Fine Balance,A Fine Balance,eng,4.34,99252,104516,7227,1477,3066,11254,31034,57685,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.213385736960291
780,77727,77727,2110010,24,836220889,9780836220890.0,"Bill Watterson, G.B. Trudeau",1987.0,Calvin and Hobbes,Calvin and Hobbes,en-US,4.61,117788,118294,684,980,1435,7684,22365,85830,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.408040917513652
781,24765,24765,3278286,66,689865406,9780689865400.0,Scott Westerfeld,2006.0,Specials,"Specials (Uglies, #3)",eng,3.77,139168,148783,7313,3286,13140,41196,48574,42587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.836020465923941
782,58345,58345,1970518,452,543898083,9780543898080.0,Kate Chopin,1899.0,The Awakening,The Awakening,eng,3.63,125474,137455,5662,7523,14751,35125,44172,35884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.745030836344022
783,4134071,4134071,4181277,63,031237982X,9780312379830.0,"P.C. Cast, Kristin Cast",2009.0,Hunted,"Hunted (House of Night, #5)",eng,3.93,138103,146051,3204,4169,10788,32719,41977,56398,https://images.gr-assets.com/books/1438042897m/4134071.jpg,3.9492597403327028
784,10929,10929,3125926,83,1401303277,9781401303270.0,Mitch Albom,2006.0,For One More Day,For One More Day,en-US,4.09,102193,106720,6632,958,4221,21064,38962,41515,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.055880769846555
785,32669,32669,5054704,91,425144372,9780425144370.0,Tom Clancy,1989.0,Clear and Present Danger,"Clear and Present Danger (Jack Ryan Universe, #6)",eng,4.08,105317,108638,574,973,3064,21463,44290,38848,https://images.gr-assets.com/books/1291440438m/32669.jpg,4.050072302517823
786,30120,30120,2501867,24,60513098,9780060513090.0,Shel Silverstein,1996.0,Falling Up,Falling Up,en-US,4.33,111779,114990,1281,1209,2879,15625,32073,63204,https://images.gr-assets.com/books/1327871908m/30120.jpg,4.216149786739007
788,23955,135836,1087421,112,2020336464,9782020336470.0,"Irvine Welsh, Eric Lindor Fall",1993.0,Trainspotting,Trainspotting,fre,4.07,59453,110677,2029,1757,4329,19778,42833,41980,https://images.gr-assets.com/books/1375258001m/23955.jpg,4.033273808239148
789,29581,29581,1703483,143,553803727,9780553803720.0,Isaac Asimov,1952.0,Foundation and Empire,Foundation and Empire (Foundation #2),eng,4.2,105595,116241,2054,497,2770,18775,44860,49339,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.127745818448597
791,6614960,6614960,6809039,7,743296435,9780743296430.0,Jodi Picoult,2010.0,House Rules,House Rules,en-US,4.01,111239,119767,9871,1155,5434,25143,47540,40495,https://images.gr-assets.com/books/1290479868m/6614960.jpg,4.005015772824675
792,22917,22917,1855987,325,394709306,9780394709310.0,"Jacob Grimm, Wilhelm Grimm, Josef Scharl, Padraic Colum, Joseph Campbell, Margaret Raine Hunt, James Stern",1812.0,Brüder Grimm: Kinder- und Hausmärchen,The Complete Grimm's Fairy Tales,eng,4.31,116324,128007,1851,772,2476,18421,41254,65084,https://images.gr-assets.com/books/1369540060m/22917.jpg,4.2057514326242895
793,3980,3980,1384549,83,744583276,9780744583270.0,E.L. Konigsburg,1967.0,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,eng,4.15,134537,144108,5440,1943,5209,25045,49509,62402,https://images.gr-assets.com/books/1327784751m/3980.jpg,4.103625048456541
794,16130549,16130549,17851499,116,1476727651,9781476727650.0,Stephen King,2013.0,Doctor Sleep,"Doctor Sleep (The Shining, #2)",eng,4.1,95276,116565,13654,1117,4071,19995,48181,43201,https://images.gr-assets.com/books/1362415596m/16130549.jpg,4.060567761655788
795,4271,4271,2961843,138,140285679,9780140285670.0,Nick Hornby,1998.0,About a Boy,About a Boy,en-US,3.79,101999,112161,2794,1127,5639,32252,49493,23650,https://images.gr-assets.com/books/1382004144m/4271.jpg,3.8641692703417094
797,3206011,3206011,3239458,44,1434768511,9781434768510.0,"Francis Chan, Danae Yankoski, Chris Tomlin",2008.0,Crazy Love: Overwhelmed by a Relentless God,Crazy Love: Overwhelmed by a Relentless God,eng,4.15,106351,109134,3011,2800,4867,16969,32636,51862,https://images.gr-assets.com/books/1328763220m/3206011.jpg,4.095654768101298
800,821611,821611,1602613,298,553213873,9780553213870.0,Helen Keller,1902.0,The Story of My Life,The Story of My Life,eng,4.07,107313,110056,1683,2514,4654,20960,36225,45703,https://images.gr-assets.com/books/1320429331m/821611.jpg,4.0439290965402845
801,6224935,6224935,6405647,71,052595127X,9780525951280.0,Jonathan Tropper,2009.0,This Is Where I Leave You,This is Where I Leave You,eng,3.88,98645,111476,11062,1552,6027,26235,47931,29731,https://images.gr-assets.com/books/1467397162m/6224935.jpg,3.9225645088778895
802,7108001,7108001,6596168,62,446563080,9780446563090.0,Seth Grahame-Smith,2010.0,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,en-US,3.7,106336,118704,11875,4404,10413,31741,42104,30042,https://images.gr-assets.com/books/1291165397m/7108001.jpg,3.803847142159878
803,271199,271199,542633,17,1591826039,9781591826030.0,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999.0,フルーツバスケット 1,"Fruits Basket, Vol. 1",eng,4.23,118467,118803,1541,3190,5265,17379,27721,65248,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.153206713069805
804,12985,12985,1359590,956,743482832,9780743482840.0,William Shakespeare,1623.0,The Tempest,The Tempest,en-US,3.8,125178,135537,2831,2394,10084,37832,46984,38243,https://images.gr-assets.com/books/1327793692m/12985.jpg,3.8616128097065587
805,6917952,6917952,7145410,61,1905654944,9781905654950.0,"P.C. Cast, Kristin Cast",2010.0,Burned: A House of Night Novel,"Burned (House of Night, #7)",eng,3.98,120763,129493,2999,3628,8971,27361,35719,53814,https://images.gr-assets.com/books/1327944437m/6917952.jpg,3.9849755051944946
806,5096,5096,750558,11,340829788,9780340829780.0,"Stephen King, Dave McKean",1997.0,Wizard and Glass,"Wizard and Glass (The Dark Tower, #4)",eng,4.24,105026,120708,4070,1040,4034,17762,39468,58404,https://images.gr-assets.com/books/1327946510m/5096.jpg,4.153317863846516
807,18302455,18302455,25791820,89,385351399,9780385351390.0,Dave Eggers,2013.0,The Circle,The Circle,eng,3.46,109412,129023,17954,5667,16425,41080,44562,21289,https://images.gr-assets.com/books/1376419833m/18302455.jpg,3.6447534839870226
808,9673436,9673436,527941,73,439813786,9780439813780.0,Brian Selznick,2007.0,The Invention of Hugo Cabret,The Invention of Hugo Cabret,eng,4.23,132159,135507,13128,1601,4222,20022,44895,64767,https://images.gr-assets.com/books/1422312376m/9673436.jpg,4.15874628354398
809,5479,5479,39947767,38,60776099,9780060776090.0,"Aldous Huxley, Christopher Hitchens",1932.0,Brave New World/Brave New World Revisited,Brave New World / Brave New World Revisited,eng,4.16,108124,110115,1012,1215,3784,18335,39753,47028,https://images.gr-assets.com/books/1331315450m/5479.jpg,4.102758431043326
810,1087204,1087204,2192688,17,1591169151,9781591169150.0,Bisco Hatori,2003.0,桜蘭高校ホスト部 1,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club, #1)",eng,4.36,113881,114117,949,2338,3593,13572,26298,68316,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.237462370023513
811,18812405,18812405,26747961,76,778316556,9780778316560.0,Mary Kubica,2014.0,The Good Girl,The Good Girl,eng,3.81,100936,122753,11244,2697,8081,30628,49795,31552,https://images.gr-assets.com/books/1388340126m/18812405.jpg,3.877396023059329
813,18081809,18081809,25391048,51,1250049377,9781250049380.0,Rainbow Rowell,2014.0,Landline,Landline,eng,3.55,113805,123422,15782,5386,13087,38025,41984,24940,https://images.gr-assets.com/books/1499378092m/18081809.jpg,3.699758552086096
814,6262365,6262365,6445600,62,1905654588,9781905654580.0,"P.C. Cast, Kristin Cast",2008.0,Tempted,"Tempted (House of Night, #6)",eng,3.96,127387,137910,3165,4010,9937,29521,38966,55476,https://images.gr-assets.com/books/1408633041m/6262365.jpg,3.9710284865829157
815,12497,12497,2996445,104,375706674,9780375706680.0,Cormac McCarthy,2005.0,No Country for Old Men,No Country for Old Men,eng,4.12,100513,110082,6281,1533,3795,16790,45304,42660,https://images.gr-assets.com/books/1443231179m/12497.jpg,4.0745835773091805
816,6101138,6101138,6278354,2,7230206,9780007230200.0,Hilary Mantel,2009.0,Wolf Hall,"Wolf Hall (Thomas Cromwell, #1)",eng,3.85,102936,118705,12827,6673,9916,21464,37421,43231,https://images.gr-assets.com/books/1336576165m/6101138.jpg,3.9021969254727664
817,6294,6294,2001,75,006441034X,9780064410340.0,Diana Wynne Jones,1986.0,Howl's Moving Castle,"Howl's Moving Castle (Howl's Moving Castle, #1)",eng,4.3,123945,140348,9219,1370,3764,18194,45058,71962,https://images.gr-assets.com/books/1407450489m/6294.jpg,4.203301064450764
818,11570,11570,643924,118,2226131906,9782226131900.0,"Stephen King, William Olivier Desmond",2001.0,Dreamcatcher,Dreamcatcher,fre,3.59,115855,122599,1856,5234,14010,36926,36389,30040,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.724698610852668
819,16902,16902,2361393,852,691096120,9780691096120.0,Henry David Thoreau,1854.0,Walden; or Life in the Woods,Walden,eng,3.79,108062,120653,3620,5092,10227,27683,39108,38543,https://images.gr-assets.com/books/1465675526m/16902.jpg,3.8614555770514603
820,28921,28921,3333111,170,571225381,9780571225380.0,Kazuo Ishiguro,1989.0,The Remains of the Day,The Remains of the Day,eng,4.1,105892,121763,7455,1500,5028,21065,46702,47468,https://images.gr-assets.com/books/1327128714m/28921.jpg,4.0631274448801715
821,10766509,10766509,15677976,91,446547654,9780446547660.0,Nicholas Sparks,2010.0,The Best of Me,The Best of Me,en-US,3.91,103915,124564,9610,2688,9119,28642,40370,43745,https://images.gr-assets.com/books/1301685366m/10766509.jpg,3.9404715835952056
822,10746542,10746542,15657664,110,224094157,9780224094150.0,Julian Barnes,2011.0,The Sense of an Ending,The Sense of an Ending,eng,3.7,94968,114025,12966,2910,9843,30865,45258,25149,https://images.gr-assets.com/books/1311704453m/10746542.jpg,3.8115824262968374
